|       | game_id                                                             | soundtrack      |   num_videos |
|   291 | aladdin                                                             | soundtrack_0013 |            5 |
|   292 | aladdin                                                             | soundtrack_0015 |            2 |
|   293 | aladdin                                                             | soundtrack_0016 |            3 |
|   294 | aladdin                                                             | soundtrack_0018 |            1 |
|   295 | aladdin                                                             | soundtrack_0019 |            6 |
|   296 | aladdin                                                             | soundtrack_0020 |           11 |
|   297 | aladdin                                                             | soundtrack_0021 |            2 |
|   298 | aladdin                                                             | soundtrack_0022 |            7 |
|   299 | aladdin                                                             | soundtrack_0024 |            2 |
|   300 | aladdin                                                             | soundtrack_0026 |            2 |
|   301 | aladdin                                                             | soundtrack_0027 |            3 |
|   302 | aladdin                                                             | soundtrack_0028 |            4 |
|   303 | aladdin                                                             | soundtrack_0030 |            1 |
|   304 | aladdin                                                             | soundtrack_0033 |            6 |
|   305 | aladdin                                                             | soundtrack_0034 |            4 |
|   306 | aladdin                                                             | soundtrack_0035 |            2 |
|   307 | aladdin                                                             | soundtrack_0038 |            1 |
|   308 | aladdin                                                             | soundtrack_0039 |            8 |
|   309 | aladdin                                                             | soundtrack_0041 |            9 |
|   310 | albert-odyssey                                                      | soundtrack_0014 |            1 |
|   311 | albert-odyssey                                                      | soundtrack_0021 |            1 |
|   312 | albert-odyssey                                                      | soundtrack_0024 |            1 |
|   313 | albert-odyssey                                                      | soundtrack_0027 |            1 |
|   314 | albert-odyssey                                                      | soundtrack_0028 |            1 |
|   315 | albert-odyssey-2-jashin-no-taidou                                   | soundtrack_0002 |            1 |
|   316 | albert-odyssey-2-jashin-no-taidou                                   | soundtrack_0004 |            1 |
|   317 | albert-odyssey-2-jashin-no-taidou                                   | soundtrack_0016 |            3 |
|   318 | albert-odyssey-2-jashin-no-taidou                                   | soundtrack_0037 |            1 |
|   319 | alcahest                                                            | soundtrack_0001 |           15 |
|   320 | alcahest                                                            | soundtrack_0002 |           13 |
|   321 | alcahest                                                            | soundtrack_0003 |           10 |
|   322 | alcahest                                                            | soundtrack_0005 |            8 |
|   323 | alcahest                                                            | soundtrack_0006 |           18 |
|   324 | alcahest                                                            | soundtrack_0007 |           14 |
|   325 | alcahest                                                            | soundtrack_0008 |            2 |
|   326 | alcahest                                                            | soundtrack_0009 |           17 |
|   327 | alcahest                                                            | soundtrack_0010 |            9 |
|   328 | alcahest                                                            | soundtrack_0011 |           19 |
|   329 | alcahest                                                            | soundtrack_0012 |            2 |
|   330 | alcahest                                                            | soundtrack_0013 |           19 |
|   331 | alcahest                                                            | soundtrack_0015 |           11 |
|   332 | alcahest                                                            | soundtrack_0016 |            1 |
|   333 | alcahest                                                            | soundtrack_0019 |           12 |
|   334 | alcahest                                                            | soundtrack_0021 |           14 |
|   335 | alcahest                                                            | soundtrack_0022 |            4 |
|   336 | alcahest                                                            | soundtrack_0024 |            6 |
|   337 | alcahest                                                            | soundtrack_0025 |            8 |
|   338 | alcahest                                                            | soundtrack_0026 |           16 |
|   339 | alcahest                                                            | soundtrack_0027 |           12 |
|   340 | alcahest                                                            | soundtrack_0029 |           19 |
|   341 | alcahest                                                            | soundtrack_0030 |           10 |
|   342 | alcahest                                                            | soundtrack_0032 |           13 |
|   343 | alice-no-paint-adventure                                            | soundtrack_0001 |           12 |
|   344 | alice-no-paint-adventure                                            | soundtrack_0004 |            3 |
|   345 | alice-no-paint-adventure                                            | soundtrack_0008 |            1 |
|   346 | alice-no-paint-adventure                                            | soundtrack_0009 |            1 |
|   347 | alice-no-paint-adventure                                            | soundtrack_0010 |            3 |
|   348 | alice-no-paint-adventure                                            | soundtrack_0014 |            4 |
|   349 | alice-no-paint-adventure                                            | soundtrack_0016 |            3 |
|   350 | alice-no-paint-adventure                                            | soundtrack_0018 |            3 |
|   351 | alice-no-paint-adventure                                            | soundtrack_0019 |            3 |
|   352 | alice-no-paint-adventure                                            | soundtrack_0020 |            2 |
|   353 | alice-no-paint-adventure                                            | soundtrack_0025 |            1 |
|   354 | alice-no-paint-adventure                                            | soundtrack_0029 |            4 |
|   355 | alice-no-paint-adventure                                            | soundtrack_0030 |            3 |
|   356 | alice-no-paint-adventure                                            | soundtrack_0034 |            2 |
|   357 | alice-no-paint-adventure                                            | soundtrack_0036 |            4 |
|   358 | alice-no-paint-adventure                                            | soundtrack_0037 |            5 |
|   359 | alice-no-paint-adventure                                            | soundtrack_0038 |            2 |
|   360 | alice-no-paint-adventure                                            | soundtrack_0039 |            2 |
|   361 | alien-vs-predator                                                   | soundtrack_0001 |           10 |
|   362 | alien-vs-predator                                                   | soundtrack_0002 |            4 |
