|       | game_id                                                             | soundtrack      |   num_videos |
|   160 | adventures-of-batman-robin-the                                      | soundtrack_0001 |            3 |
|   161 | adventures-of-batman-robin-the                                      | soundtrack_0002 |            3 |
|   162 | adventures-of-batman-robin-the                                      | soundtrack_0003 |            3 |
|   163 | adventures-of-batman-robin-the                                      | soundtrack_0005 |            2 |
|   164 | adventures-of-batman-robin-the                                      | soundtrack_0006 |            3 |
|   165 | adventures-of-batman-robin-the                                      | soundtrack_0007 |            3 |
|   166 | adventures-of-batman-robin-the                                      | soundtrack_0008 |            3 |
|   167 | adventures-of-batman-robin-the                                      | soundtrack_0010 |            3 |
|   168 | adventures-of-batman-robin-the                                      | soundtrack_0011 |            3 |
|   169 | adventures-of-batman-robin-the                                      | soundtrack_0012 |            2 |
|   170 | adventures-of-batman-robin-the                                      | soundtrack_0013 |            3 |
|   171 | adventures-of-batman-robin-the                                      | soundtrack_0014 |            3 |
|   172 | adventures-of-batman-robin-the                                      | soundtrack_0015 |            3 |
|   173 | adventures-of-batman-robin-the                                      | soundtrack_0016 |            3 |
|   174 | adventures-of-batman-robin-the                                      | soundtrack_0017 |            3 |
|   175 | adventures-of-batman-robin-the                                      | soundtrack_0018 |            1 |
|   176 | adventures-of-batman-robin-the                                      | soundtrack_0019 |            3 |
|   177 | adventures-of-batman-robin-the                                      | soundtrack_0020 |            3 |
|   178 | adventures-of-batman-robin-the                                      | soundtrack_0021 |            2 |
|   179 | adventures-of-batman-robin-the                                      | soundtrack_0022 |            3 |
|   180 | adventures-of-batman-robin-the                                      | soundtrack_0023 |            3 |
|   181 | adventures-of-batman-robin-the                                      | soundtrack_0025 |            3 |
|   182 | adventures-of-batman-robin-the                                      | soundtrack_0026 |            3 |
|   183 | adventures-of-batman-robin-the                                      | soundtrack_0027 |            3 |
|   184 | adventures-of-dr-franken-the                                        | soundtrack_0001 |            5 |
|   185 | adventures-of-dr-franken-the                                        | soundtrack_0002 |            3 |
|   186 | adventures-of-dr-franken-the                                        | soundtrack_0003 |            5 |
|   187 | adventures-of-dr-franken-the                                        | soundtrack_0004 |            5 |
|   188 | adventures-of-dr-franken-the                                        | soundtrack_0005 |            5 |
|   189 | adventures-of-dr-franken-the                                        | soundtrack_0007 |            5 |
