|      | game_id                                                             |   num_soundtracks |
| 1032 | shadowrun                                                           |                15 |
| 1033 | shanghai-banri-no-choujou                                           |                 2 |
| 1034 | shanghai-ii-dragons-eye                                             |                 4 |
| 1035 | shanghai-iii                                                        |                11 |
| 1036 | shaq-fu                                                             |                11 |
| 1037 | shiens-revenge                                                      |                23 |
| 1038 | shigesato-itoi-no-bass-tsuri-no1                                    |                 2 |
| 1039 | shigetaka-kashiwagi-no-top-water-bassing                            |                 5 |
| 1040 | shijou-saikyou-league-serie-a-ace-striker                           |                 1 |
| 1041 | shijou-saikyou-no-quiz-ou-kettei-sen-super                          |                 2 |
| 1042 | shiki-eiyuuden-jinryuu-densetsu                                     |                18 |
| 1043 | shin-ikkaku-senkin                                                  |                 4 |
| 1044 | shin-kidou-senki-gundam-w-endless-duel                              |                11 |
| 1045 | shin-megami-tensei                                                  |                20 |
| 1046 | shin-megami-tensei-if                                               |                13 |
| 1047 | shin-megami-tensei-ii                                               |                 5 |
| 1048 | shin-momotarou-densetsu                                             |                 2 |
| 1049 | shin-naki-no-ryuu-mahjong-hishouden                                 |                 7 |
| 1050 | shin-nekketsu-kouha-kunio-tachi-no-banka                            |                30 |
| 1051 | shin-nihon-pro-wrestling-94-battlefield-in-tokyo-dome               |                 3 |
| 1052 | shin-nihon-pro-wrestling-chou-senshi-in-tokyo-dome                  |                 2 |
| 1053 | shin-sd-sengokuden-daishougun-retsuden                              |                 3 |
| 1054 | shinri-game-2-the-magical-trip                                      |                 3 |
| 1055 | shinri-game-3-the                                                   |                 2 |
| 1056 | shinri-game-the-akuma-no-kokoroji                                   |                 2 |
| 1057 | shinseiki-odysselya                                                 |                12 |
| 1058 | shinseiki-odysselya-ii                                              |                 3 |
| 1059 | shinzui-taikyoku-igo-go-sennin                                      |                 3 |
| 1060 | shiroi-ring-he-twinkle-little-star                                  |                 1 |
| 1061 | shodai-nekketsu-kouha-kunio-kun                                     |                14 |
| 1062 | shodan-morita-shougi                                                |                 1 |
| 1063 | shodankurai-nintei-shodan-pro-mahjong                               |                 2 |
| 1064 | shoot-your-load                                                     |                 1 |
| 1065 | shougi-fuurinkazan                                                  |                 1 |
| 1066 | shounen-ashibe-goma-chan-no-yuuenchi-daibouken                      |                 8 |
| 1067 | shounen-ninja-sasuke                                                |                23 |
| 1068 | shounin-yo-taishi-o-idake                                           |                 4 |
| 1069 | sid-meiers-civilization                                             |                 4 |
| 1070 | side-pocket                                                         |                14 |
| 1071 | silva-saga-ii                                                       |                 9 |
| 1072 | simant                                                              |                10 |
| 1073 | simcity                                                             |                18 |
| 1074 | simearth-the-living-planet                                          |                12 |
| 1075 | simpsons-the-barts-nightmare                                        |                11 |
| 1076 | skipp-and-friends                                                   |                 9 |
| 1077 | skuljagger-revolt-of-the-westicans                                  |                 8 |
| 1078 | skyblazer                                                           |                18 |
| 1079 | slam-dunk-2-ih-yosen-kanzenban                                      |                 3 |
| 1080 | slam-dunk-sd-heat-up                                                |                 8 |
| 1081 | slam-dunk-yonkyo-taiketsu                                           |                 3 |
| 1082 | slayers                                                             |                40 |
| 1083 | small-soldiers                                                      |                 7 |
| 1084 | smartball                                                           |                16 |
| 1085 | smurfs-2-the                                                        |                20 |
| 1086 | smurfs-the                                                          |                17 |
| 1087 | snes-burn-in-test-cart                                              |                 2 |
| 1088 | snoopy-concert                                                      |                27 |
| 1089 | snow-white-in-happily-ever-after                                    |                 7 |
| 1090 | soldiers-of-fortune                                                 |                27 |
| 1091 | solid-runner                                                        |                21 |
| 1092 | song-master                                                         |                14 |
| 1093 | sonic-blast-man                                                     |                10 |
| 1094 | sonic-blast-man-ii                                                  |                 9 |
| 1095 | soreyuke-ebisumaru-karakuri-meiro-kieta-goemon-no-nazo              |                 8 |
| 1096 | sos                                                                 |                10 |
| 1097 | sos-sink-or-swim                                                    |                 5 |
| 1098 | sotsugyou-bangai-hen-nee-mahjong-shiyo                              |                 4 |
| 1099 | sougou-kakutougi-astral-bout                                        |                 8 |
| 1100 | sougou-kakutougi-astral-bout-2-the-total-fighters                   |                 5 |
| 1101 | sougou-kakutougi-rings-astral-bout-3                                |                 4 |
| 1102 | soukou-kihei-votoms-the-battling-road                               |                10 |
| 1103 | soul-blade                                                          |                 6 |
| 1104 | soul-blazer                                                         |                16 |
| 1105 | soul-sword                                                          |                 1 |
| 1106 | sound-novel-tsukuru                                                 |                 1 |
| 1107 | space-ace                                                           |                 8 |
| 1108 | space-football-one-on-one                                           |                 7 |
| 1109 | space-invaders                                                      |                 2 |
| 1110 | space-megaforce                                                     |                14 |
| 1111 | spankys-quest                                                       |                16 |
| 1112 | spark-world                                                         |                10 |
| 1113 | sparkster                                                           |                15 |
| 1114 | spawn-the-video-game                                                |                22 |
| 1115 | special-tee-shot                                                    |                 8 |
| 1116 | spectre                                                             |                 2 |
| 1117 | speed-racer-in-my-most-dangerous-adventures                         |                11 |
| 1118 | speedy-gonzalez-in-los-gatos-banditos                               |                17 |
| 1119 | spellcraft                                                          |                 4 |
| 1120 | spider-man                                                          |                11 |
| 1121 | spider-man-and-the-x-men-in-arcades-revenge                         |                 9 |
| 1122 | spider-man-lethal-foes                                              |                16 |
| 1123 | spider-man-venom-maximum-carnage                                    |                 5 |
| 1124 | spider-man-venom-separation-anxiety                                 |                 8 |
| 1125 | spindizzy-worlds                                                    |                12 |
| 1126 | spirou                                                              |                14 |
| 1127 | sporting-news-power-baseball-the                                    |                 7 |
| 1128 | sports-illustrated-championship-football-baseball                   |                 2 |
| 1129 | spriggan-powered                                                    |                16 |
| 1130 | st-andrews-eikou-to-rekishi-no-old-course                           |                14 |
| 1131 | st-giga-10gatsu-gou                                                 |                 2 |
| 1132 | star-fox                                                            |                42 |
| 1133 | star-fox-2                                                          |                41 |
| 1134 | star-ocean                                                          |                13 |
| 1135 | star-trek-deep-space-nine-the-crossroads-of-time                    |                14 |
| 1136 | star-trek-starfleet-academy-starship-bridge-simulator               |                 6 |
| 1137 | star-trek-the-next-generation-futures-past                          |                11 |
| 1138 | stargate                                                            |                 9 |
| 1139 | stealth                                                             |                10 |
| 1140 | sterling-sharpes-end-2-end                                          |                 3 |
| 1141 | steven-seagal-is-the-final-option                                   |                 3 |
| 1142 | stone-protectors                                                    |                48 |
| 1143 | street-combat                                                       |                11 |
| 1144 | street-fighter-alpha-2                                              |                19 |
| 1145 | street-fighter-ii                                                   |                25 |
| 1146 | street-fighter-ii-turbo                                             |                27 |
| 1147 | street-hockey-95                                                    |                10 |
| 1148 | street-racer                                                        |                12 |
| 1149 | strike-gunner-stg                                                   |                 8 |
| 1150 | stunt-race-fx                                                       |                16 |
| 1151 | sufami-turbo-bios                                                   |                 1 |
| 1152 | sugoi-hebereke                                                      |                 6 |
| 1153 | sunset-riders                                                       |                10 |
| 1154 | supapoon                                                            |                 4 |
| 1155 | supapoon-dx                                                         |                11 |
| 1156 | super-adventure-island                                              |                13 |
| 1157 | super-adventure-island-ii                                           |                31 |
| 1158 | super-air-diver-2                                                   |                 6 |
| 1159 | super-alfred-chicken                                                |                 7 |
| 1160 | super-aquatic-games-starring-the-aquabats-the                       |                 4 |
| 1161 | super-back-to-the-future-ii                                         |                12 |
| 1162 | super-baseball-2020                                                 |                 9 |
| 1163 | super-baseball-simulator-1000                                       |                10 |
| 1164 | super-bases-loaded                                                  |                 9 |
| 1165 | super-bases-loaded-2                                                |                 7 |
| 1166 | super-bases-loaded-3-license-to-steal                               |                21 |
| 1167 | super-batter-up                                                     |                14 |
| 1168 | super-battleship                                                    |                 5 |
| 1169 | super-battletank-2                                                  |                 5 |
| 1170 | super-big-2                                                         |                 9 |
| 1171 | super-bikkuriman                                                    |                 8 |
| 1172 | super-black-bass                                                    |                 4 |
| 1173 | super-black-bass-3                                                  |                 3 |
| 1174 | super-bomberman                                                     |                 4 |
| 1175 | super-bomberman-2                                                   |                14 |
| 1176 | super-bomberman-3                                                   |                17 |
| 1177 | super-bomberman-4                                                   |                14 |
| 1178 | super-bomberman-5                                                   |                16 |
| 1179 | super-bomberman-panic-bomber-w                                      |                 4 |
| 1180 | super-bombliss                                                      |                 4 |
| 1181 | super-bonk                                                          |                24 |
| 1182 | super-bowling                                                       |                 7 |
| 1183 | super-buster-bros                                                   |                22 |
| 1184 | super-caesars-palace                                                |                 2 |
| 1185 | super-casino-2                                                      |                 8 |
| 1186 | super-castlevania-iv                                                |                31 |
| 1187 | super-chase-hq                                                      |                13 |
| 1188 | super-conflict-the-mideast                                          |                 3 |
| 1189 | super-dany                                                          |                 7 |
| 1190 | super-double-dragon                                                 |                16 |
| 1191 | super-double-yakuman                                                |                 3 |
| 1192 | super-double-yakuman-ii                                             |                 1 |
| 1193 | super-drift-out                                                     |                 8 |
| 1194 | super-dunk-star                                                     |                 3 |
| 1195 | super-f1-circus                                                     |                 5 |
| 1196 | super-f1-circus-2                                                   |                 3 |
| 1197 | super-f1-circus-3                                                   |                 4 |
| 1198 | super-f1-circus-gaiden                                              |                 6 |
| 1199 | super-famicom-wars                                                  |                13 |
| 1200 | super-family-circuit                                                |                 4 |
| 1201 | super-family-gerende                                                |                 2 |
| 1202 | super-family-tennis                                                 |                 8 |
| 1203 | super-famista-2                                                     |                 5 |
| 1204 | super-final-match-tennis                                            |                 2 |
| 1205 | super-fire-pro-wrestling                                            |                 6 |
| 1206 | super-fire-pro-wrestling-2                                          |                 4 |
| 1207 | super-fire-pro-wrestling-3-final-bout                               |                 7 |
| 1208 | super-fire-pro-wrestling-queens-special                             |                 5 |
| 1209 | super-fire-pro-wrestling-special                                    |                 8 |
| 1210 | super-fire-pro-wrestling-x                                          |                29 |
| 1211 | super-formation-soccer-94-world-cup-final-data                      |                17 |
| 1212 | super-formation-soccer-95-della-serie-a                             |                 3 |
| 1213 | super-formation-soccer-96-world-club-edition                        |                 4 |
| 1214 | super-formation-soccer-ii                                           |                25 |
| 1215 | super-gameboy                                                       |                 1 |
| 1216 | super-ghouls-n-ghosts                                               |                 2 |
| 1217 | super-godzilla                                                      |                18 |
| 1218 | super-gomoku-narabe-renju                                           |                 3 |
| 1219 | super-gussun-oyoyo                                                  |                 8 |
| 1220 | super-gussun-oyoyo-2                                                |                13 |
| 1221 | super-hanafuda                                                      |                 3 |
| 1222 | super-high-impact                                                   |                 9 |
| 1223 | super-honmei-g1-seiha                                               |                 2 |
| 1224 | super-indy-champ                                                    |                 4 |
| 1225 | super-international-cricket                                         |                 2 |
| 1226 | super-james-pond                                                    |                 7 |
| 1227 | super-james-pond-2                                                  |                 7 |
| 1228 | super-kokou-yakyuu-ichikyuu-jikkon                                  |                 2 |
| 1229 | super-kyukyoku-harikiri-stadium                                     |                 3 |
| 1230 | super-loopz                                                         |                 5 |
| 1231 | super-mad-champ                                                     |                 1 |
| 1232 | super-mahjong                                                       |                 7 |
| 1233 | super-mahjong-2-honkaku-4-nin-uchi                                  |                 5 |
| 1234 | super-mahjong-3-karakuchi                                           |                 4 |
| 1235 | super-mahjong-taikai                                                |                31 |
| 1236 | super-mario-all-stars                                               |                13 |
| 1237 | super-mario-kart                                                    |                31 |
| 1238 | super-mario-rpg-the-legend-of-the-seven-stars                       |                32 |
| 1239 | super-mario-world                                                   |                43 |
| 1240 | super-mario-world-2-yoshis-island                                   |                23 |
| 1241 | super-metroid                                                       |                29 |
| 1242 | super-momotarou-dentetsu-dx                                         |                 4 |
| 1243 | super-morph                                                         |                 4 |
| 1244 | super-naxat-open-golf-de-shoubu-da-dorabocchan                      |                 4 |
| 1245 | super-nazo-puyo-ruru-no-ruu                                         |                19 |
| 1246 | super-nazo-puyo-tsuu-ruru-no-tetsuwan-hanjyou-ki                    |                 1 |
| 1247 | super-nes-super-scope-6                                             |                20 |
| 1248 | super-nichibutsu-mahjong                                            |                 5 |
| 1249 | super-nichibutsu-mahjong-2-zenkoku-seiha-hen                        |                 8 |
| 1250 | super-nichibutsu-mahjong-3-yoshimoto-gekijou-hen                    |                 6 |
| 1251 | super-nichibutsu-mahjong-4-kiso-kenkyu-hen                          |                 4 |
| 1252 | super-ninja-boy                                                     |                35 |
| 1253 | super-ninja-kun                                                     |                13 |
| 1254 | super-nova                                                          |                14 |
| 1255 | super-off-road                                                      |                13 |
| 1256 | super-off-road-the-baja                                             |                 6 |
| 1257 | super-oozumou-nessen-ou-ichiban                                     |                 3 |
| 1258 | super-pachinko                                                      |                 5 |
| 1259 | super-pachinko-taisen                                               |                 3 |
| 1260 | super-pinball-behind-the-mask                                       |                 8 |
| 1261 | super-pinball-ii-the-amazing-odyssey                                |                13 |
| 1262 | super-play-action-football                                          |                 3 |
| 1263 | super-power-league                                                  |                 1 |
| 1264 | super-power-league-2                                                |                 3 |
| 1265 | super-power-league-3                                                |                 3 |
| 1266 | super-power-league-4                                                |                 1 |
| 1267 | super-professional-baseball-2                                       |                 2 |
| 1268 | super-punch-out                                                     |                23 |
| 1269 | super-putty                                                         |                 7 |
| 1270 | super-puyo-puyo-tsuu                                                |                 9 |
| 1271 | super-puyo-puyo-tsuu-remix                                          |                10 |
| 1272 | super-r-type                                                        |                 8 |
| 1273 | super-rbi-baseball                                                  |                10 |
| 1274 | super-real-mahjong-piv                                              |                 2 |
| 1275 | super-real-mahjong-pv-paradise-all-star-4-nin-uchi                  |                 4 |
| 1276 | super-robot-taisen-3                                                |                14 |
| 1277 | super-robot-taisen-4                                                |                 4 |
| 1278 | super-robot-taisen-ex                                               |                 2 |
| 1279 | super-robot-taisen-gaiden-masoukishin-the-lord-of-elemental         |                14 |
| 1280 | super-sangokushi                                                    |                 3 |
| 1281 | super-shougi                                                        |                 6 |
| 1282 | super-shougi-2                                                      |                 3 |
| 1283 | super-shougi-3-kitaihei                                             |                14 |
| 1284 | super-slam-dunk                                                     |                 1 |
| 1285 | super-slap-shot                                                     |                 4 |
| 1286 | super-smash-tv                                                      |                 5 |
| 1287 | super-soccer                                                        |                21 |
| 1288 | super-soccer-champ                                                  |                 4 |
| 1289 | super-solitaire                                                     |                 2 |
| 1290 | super-soukoban                                                      |                 8 |
| 1291 | super-star-wars                                                     |                11 |
| 1292 | super-star-wars-2-the-empire-strikes-back                           |                13 |
| 1293 | super-star-wars-3-return-of-the-jedi                                |                14 |
| 1294 | super-street-fighter-ii-the-new-challengers                         |                71 |
| 1295 | super-strike-eagle                                                  |                 4 |
| 1296 | super-syobo-syobo-cg-collection                                     |                 1 |
| 1297 | super-tekkyuu-fight                                                 |                16 |
| 1298 | super-tennis                                                        |                 6 |
| 1299 | super-tetris-2-bombliss                                             |                 3 |
| 1300 | super-tetris-2-bombliss-limited-edition                             |                 3 |
| 1301 | super-tetris-3                                                      |                 3 |
| 1302 | super-troll-islands                                                 |                 5 |
| 1303 | super-trump-collection                                              |                 3 |
| 1304 | super-tsume-shougi-1000                                             |                 1 |
| 1305 | super-turrican                                                      |                15 |
| 1306 | super-turrican-2                                                    |                30 |
| 1307 | super-ultra-baseball-2                                              |                 4 |
| 1308 | super-uno                                                           |                 6 |
| 1309 | super-valis-4                                                       |                12 |
| 1310 | super-variable-geo                                                  |                13 |
| 1311 | super-wagyan-land                                                   |                14 |
| 1312 | super-wagyan-land-2                                                 |                10 |
| 1313 | super-widget                                                        |                13 |
| 1314 | super-wild-card-dx-v1122                                            |                 1 |
| 1315 | super-wrestle-angels                                                |                 3 |
| 1316 | super-zugan-2-tsukanpo-fighter                                      |                 3 |
| 1317 | super-zugan-hakotenjou-kara-no-shoutai                              |                 4 |
| 1318 | sutobasu-yarou-show-3-on-3-basketball                               |                 5 |
| 1319 | sutte-hakkun                                                        |                10 |
| 1320 | suzuka-8-hours                                                      |                 1 |
| 1321 | swat-kats-the-radical-squadron                                      |                12 |
| 1322 | sword-world-sfc                                                     |                14 |
| 1323 | sword-world-sfc-2-inishie-no-kyojin-densetsu                        |                 2 |
| 1324 | syndicate                                                           |                 2 |
| 1325 | syvalion                                                            |                11 |
| 1326 | t2-the-arcade-game                                                  |                 7 |
| 1327 | table-game-dai-shuugo-shogi-mahjong-hanafuda                        |                 3 |
| 1328 | tactical-soccer                                                     |                 2 |
| 1329 | tactics-ogre-let-us-cling-together                                  |                 3 |
| 1330 | tadaima-yuusha-boshuuchuu-okawari                                   |                 7 |
| 1331 | taekwon-do                                                          |                22 |
| 1332 | taikou-risshiden                                                    |                 1 |
| 1333 | taikyoku-igo-idaten                                                 |                 2 |
| 1334 | tales-of-phantasia                                                  |                44 |
| 1335 | tamagocchi-town                                                     |                 1 |
| 1336 | tarot-mystery                                                       |                 1 |
| 1337 | taz-mania                                                           |                11 |
| 1338 | tecmo-secret-of-the-stars                                           |                34 |
| 1339 | tecmo-super-baseball                                                |                12 |
| 1340 | tecmo-super-bowl                                                    |                 6 |
| 1341 | tecmo-super-nba-basketball                                          |                 8 |
| 1342 | teenage-mutant-ninja-turtles-4-turtles-in-time                      |                 4 |
| 1343 | teenage-mutant-ninja-turtles-tournament-fighters                    |                20 |
| 1344 | tekichuu-keiba-juku                                                 |                 1 |
| 1345 | tenchi-muyou-game-hen                                               |                22 |
| 1346 | tengai-makyou-zero                                                  |                33 |
| 1347 | tenryuu-genichirou-no-pro-wres-revolution                           |                 1 |
| 1348 | tenshi-no-uta-shiroki-tsubasa-no-inori                              |                 5 |
| 1349 | terminator-2-judgment-day                                           |                 5 |
| 1350 | terranigma                                                          |                36 |
| 1351 | tetris-2                                                            |                13 |
| 1352 | tetris-attack                                                       |                38 |
| 1353 | tetris-battle-gaiden                                                |                 6 |
| 1354 | tetris-dr-mario                                                     |                 3 |
| 1355 | tetsuwan-atom                                                       |                11 |
| 1356 | theme-park                                                          |                10 |
| 1357 | thomas-the-tank-engine-friends                                      |                21 |
| 1358 | thoroughbred-breeder-ii                                             |                 3 |
| 1359 | thoroughbred-breeder-iii                                            |                 3 |
| 1360 | thunder-spirits                                                     |                18 |
| 1361 | thunderbirds-kokusai-kyuujotai-shutsudou-seyo                       |                 4 |
| 1362 | tick-the                                                            |                 8 |
| 1363 | time-cop                                                            |                 8 |
| 1364 | time-trax                                                           |                 6 |
| 1365 | timeslip                                                            |                 9 |
| 1366 | timon-and-pumbaas-jungle-games                                      |                 6 |
| 1367 | tin-star                                                            |                 9 |
| 1368 | tinhead                                                             |                 5 |
| 1369 | tintin-in-tibet                                                     |                27 |
| 1370 | tintin-prisoners-of-the-sun                                         |                28 |
| 1371 | tiny-toon-adventures-buster-busts-loose                             |                21 |
| 1372 | tiny-toon-adventures-wacky-sports-challenge                         |                22 |
| 1373 | tko-super-championship-boxing                                       |                 6 |
| 1374 | tokimeki-memorial-densetsu-no-ki-no-shita-de                        |                10 |
| 1375 | tokoros-mahjong                                                     |                 4 |
| 1376 | tom-and-jerry                                                       |                 6 |
| 1377 | tommy-moes-winter-extreme-[val-d-isere-championship]                |                 3 |
| 1378 | tony-meolas-sidekicks-soccer                                        |                 3 |
| 1379 | top-gear                                                            |                 7 |
| 1380 | top-gear-2                                                          |                 5 |
| 1381 | top-gear-3000                                                       |                 7 |
| 1382 | top-management-ii                                                   |                 3 |
| 1383 | total-carnage                                                       |                 7 |
| 1384 | total-football                                                      |                 4 |
| 1385 | tottemo-lucky-man-lucky-cookie-roulette-de-totsugeki                |                21 |
| 1386 | touge-densetsu-saisoku-battle                                       |                 5 |
| 1387 | toy-story                                                           |                18 |
| 1388 | toy-story-1996                                                      |                 3 |
| 1389 | toys                                                                |                 7 |
| 1390 | traverse-starlight-prairie                                          |                17 |
| 1391 | treasure-conflix                                                    |                 9 |
| 1392 | treasure-hunter-g                                                   |                60 |
| 1393 | trinea                                                              |                 5 |
| 1394 | troddlers                                                           |                 8 |
| 1395 | troy-aikman-nfl-football                                            |                 6 |
| 1396 | true-golf-classics-waialae-country-club                             |                 1 |
| 1397 | true-lies                                                           |                11 |
| 1398 | tsukikomori                                                         |                 3 |
| 1399 | tsuri-taro                                                          |                 3 |
| 1400 | tsuyoshi-shikkarai-shinasai-taisen-puzzle-dama                      |                 2 |
| 1401 | tuff-e-nuff                                                         |                15 |
| 1402 | turn-and-burn-no-fly-zone                                           |                10 |
| 1403 | twinbee-rainbow-bell-adventure                                      |                14 |
| 1404 | twisted-tales-of-spike-mcfang-the                                   |                28 |
| 1405 | uchuu-no-kishi-tekkaman-blade                                       |                 9 |
| 1406 | uchuu-race-astro-go-go                                              |                17 |
| 1407 | ufo-kamen-yakisoban-ketoraa-no-kuroi-inbou                          |                15 |
| 1408 | ultima-kyouryuu-teikoku-the-savage-empire                           |                 1 |
| 1409 | ultima-runes-of-virtue-ii                                           |                20 |
| 1410 | ultima-the-false-prophet                                            |                12 |
| 1411 | ultima-vii-the-black-gate                                           |                 6 |
| 1412 | ultimate-fighter                                                    |                16 |
| 1413 | ultra-baseball-jitsumei-ban                                         |                 3 |
| 1414 | ultra-baseball-jitsumei-ban-2                                       |                 7 |
| 1415 | ultra-baseball-jitsumei-ban-3                                       |                 5 |
| 1416 | ultra-league-moero-soccer-daisessen                                 |                 8 |
| 1417 | ultra-seven                                                         |                23 |
| 1418 | ultraman                                                            |                 3 |
| 1419 | umihara-kawase                                                      |                 6 |
| 1420 | umitsuri-meijin-suzuki-hen                                          |                 3 |
| 1421 | un-squadron                                                         |                17 |
| 1422 | uncharted-waters                                                    |                13 |
| 1423 | uncharted-waters-new-horizons                                       |                 8 |
| 1424 | undake-30-same-game-mario-version                                   |                 1 |
| 1425 | undercover-cops                                                     |                11 |
| 1426 | uniracers                                                           |                10 |
| 1427 | universal-soldier                                                   |                15 |
| 1428 | untitled-nfl-football-game                                          |                 1 |
| 1429 | untouchables-the                                                    |                 9 |
| 1430 | urban-strike                                                        |                14 |
| 1431 | ushio-to-tora                                                       |                17 |
| 1432 | utopia-the-creation-of-a-nation                                     |                 3 |
| 1433 | vegas-stakes                                                        |                10 |
| 1434 | verne-world                                                         |                35 |
| 1435 | virtual-bart                                                        |                14 |
| 1436 | virtual-soccer                                                      |                25 |
| 1437 | vortex                                                              |                14 |
| 1438 | vs-collection                                                       |                 2 |
| 1439 | wagyan-paradise                                                     |                28 |
| 1440 | wakataka-oozumou-yume-no-kyoudai-taiketsu                           |                 2 |
| 1441 | waku-waku-ski-wonder-shoot                                          |                 2 |
| 1442 | wally-wo-sagase-ehon-no-kuni-no-daibouken                           |                19 |
| 1443 | war-2410                                                            |                 6 |
| 1444 | war-3010-the-revolution                                             |                 3 |
| 1445 | waratte-iitomo-tamorinpic                                           |                 5 |
| 1446 | warlock                                                             |                23 |
| 1447 | warpspeed                                                           |                 8 |
| 1448 | waterworld                                                          |                12 |
| 1449 | wayne-gretzky-and-the-nhlpa-all-stars                               |                12 |
| 1450 | wcw-superbrawl-wrestling                                            |                 2 |
| 1451 | weaponlord                                                          |                12 |
| 1452 | wheel-of-fortune-deluxe-edition                                     |                 1 |
| 1453 | whizz                                                               |                 7 |
| 1454 | wicked-18                                                           |                 5 |
| 1455 | wild-guns                                                           |                12 |
| 1456 | wildsnake                                                           |                 7 |
| 1457 | wing-commander                                                      |                25 |
| 1458 | winning-post                                                        |                 2 |
| 1459 | winning-post-2                                                      |                 2 |
| 1460 | winter-gold                                                         |                13 |
| 1461 | winter-olympic-games-lillehammer-94                                 |                13 |
| 1462 | wizap-ankoku-no-ou                                                  |                 2 |
| 1463 | wizard-of-oz-the                                                    |                12 |
| 1464 | wizardry-gaiden-iv-throb-of-the-demons-heart                        |                10 |
| 1465 | wizardry-v-heart-of-the-maelstrom                                   |                22 |
| 1466 | wizardry-vi-bane-of-the-cosmic-forge                                |                27 |
| 1467 | wolfchild                                                           |                 1 |
| 1468 | wolverine-adamantium-rage                                           |                20 |
| 1469 | wonder-project-j-kikai-no-shounen-pino                              |                10 |
| 1470 | wordtris                                                            |                10 |
| 1471 | world-class-rugby                                                   |                 1 |
| 1472 | world-cup-98                                                        |                 6 |
| 1473 | world-cup-usa-94                                                    |                 3 |
| 1474 | world-heroes                                                        |                13 |
| 1475 | world-heroes-2                                                      |                 9 |
| 1476 | world-league-soccer                                                 |                 9 |
| 1477 | world-masters-golf                                                  |                 3 |
| 1478 | world-of-manga-ii                                                   |                 4 |
| 1479 | worms                                                               |                 1 |
| 1480 | wrecking-crew-98                                                    |                 9 |
| 1481 | wwf-raw                                                             |                19 |
| 1482 | wwf-royal-rumble                                                    |                13 |
| 1483 | wwf-super-wrestlemania                                              |                10 |
| 1484 | x-kaliber-2097                                                      |                 8 |
| 1485 | x-men-mutant-apocalypse                                             |                20 |
| 1486 | x-men-vs-street-fighter                                             |                 1 |
| 1487 | x-zone                                                              |                11 |
| 1488 | xak-the-art-of-visual-stage                                         |                21 |
| 1489 | xardion                                                             |                14 |
| 1490 | xband-modem                                                         |                 3 |
| 1491 | yadamon-wonderland-dreams                                           |                14 |
| 1492 | yakouchuu                                                           |                 1 |
| 1493 | yamyam                                                              |                 8 |
| 1494 | yoshi-no-kuruppon-oven-de-cookie                                    |                 6 |
| 1495 | yoshis-cookie                                                       |                 8 |
| 1496 | yoshis-safari                                                       |                22 |
| 1497 | youchien-senki-madara                                               |                 2 |
| 1498 | young-merlin                                                        |                13 |
| 1499 | ys-iii-wanderers-from-ys                                            |                33 |
| 1500 | ys-iv-mask-of-the-sun                                               |                35 |
| 1501 | ys-v-ushinawareta-sunano-miyako-kefin                               |                23 |
| 1502 | yume-maboroshi-no-gotoku                                            |                 4 |
| 1503 | yume-meikyuu-kigurumi-daibouken                                     |                 4 |
| 1504 | yuu-yu-no-quiz-de-go-go                                             |                 2 |
| 1505 | yuu-yuu-hakusho-2-kakutou-no-sho                                    |                20 |
| 1506 | yuu-yuu-hakusho-final-makai-saikyou-retsuden                        |                11 |
| 1507 | yuu-yuu-hakusho-tokubetsu-hen                                       |                 9 |
| 1508 | yuujin-janjuu-gakuen                                                |                 3 |
| 1509 | yuujin-no-furi-furi-girls                                           |                12 |
| 1510 | zakuro-no-aji                                                       |                14 |
| 1511 | zan-ii-spirits                                                      |                14 |
| 1512 | zan-iii-spirits                                                     |                 3 |
| 1513 | zen-nihon-pro-wrestling                                             |                 2 |
| 1514 | zen-nihon-pro-wrestling-2-34-budoukan                               |                 2 |
| 1515 | zen-nihon-pro-wrestling-fight-da-pon                                |                 8 |
| 1516 | zenkoku-juudan-ultra-shinri-game                                    |                 3 |
| 1517 | zenkoku-koukou-soccer                                               |                 7 |
| 1518 | zenkoku-koukou-soccer-2                                             |                 1 |
| 1519 | zenkoku-koukou-soccer-senshuken-96                                  |                11 |
| 1520 | zero-the-kamikaze-squirrel                                          |                18 |
| 1521 | zero4-champ-rr                                                      |                 3 |
| 1522 | zico-soccer                                                         |                 3 |
| 1523 | zig-zag-cat-ostrich-club-mo-oosawagi-da                             |                 1 |
| 1524 | zombies-ate-my-neighbors                                            |                10 |
| 1525 | zone                                                                |                 1 |
| 1526 | zool-ninja-of-the-nth-dimension                                     |                 7 |
| 1527 | zoop                                                                |                11 |
| 1528 | zootto-mahjong                                                      |                 7 |
