|      | game_id                                                             |   num_videos |
|  283 | doom-troopers-the-mutant-chronicles                                 |           38 |
|  284 | doomsday-warrior                                                    |           63 |
|  285 | doraemon-2-nobita-no-toys-land-daibouken                            |          109 |
|  286 | doraemon-3-nobita-to-toki-no-hougyoku                               |           82 |
|  287 | doraemon-4-nobita-to-tsuki-no-oukoku                                |          425 |
|  288 | doraemon-nobita-to-yousei-no-kuni                                   |          109 |
|  289 | dorque-and-imp                                                      |            9 |
|  290 | dossun-ganseki-battle                                               |          113 |
|  291 | double-dragon-v-the-shadow-falls                                    |           72 |
|  292 | doukyuusei-2                                                        |           19 |
|  293 | down-the-world-mervils-ambition                                     |            4 |
|  294 | dragon-ball-z-chou-gokuu-den-kakusei-hen                            |          546 |
|  295 | dragon-ball-z-chou-gokuu-den-totsugeki-hen                          |         1014 |
|  296 | dragon-ball-z-hyper-dimension                                       |           97 |
|  297 | dragon-ball-z-rpg-super-saiya-densetsu                              |         2503 |
|  298 | dragon-ball-z-super-butouden                                        |           49 |
|  299 | dragon-ball-z-super-butouden-2                                      |           86 |
|  300 | dragon-ball-z-super-butouden-3                                      |           84 |
|  301 | dragon-knight-4                                                     |            9 |
|  302 | dragon-quest-i-ii                                                   |         1321 |
|  303 | dragon-quest-iii-and-into-the-legend                                |          317 |
|  304 | dragon-quest-v-hand-of-the-heavenly-bride                           |          809 |
|  305 | dragon-quest-vi-realms-of-reverie                                   |          955 |
|  306 | dragon-slayer-eiyuu-densetsu                                        |          776 |
|  307 | dragon-slayer-eiyuu-densetsu-ii                                     |           51 |
|  308 | dragon-the-bruce-lee-story                                          |           54 |
|  309 | dragon-view                                                         |         1358 |
|  310 | dragons-earth                                                       |          566 |
|  311 | dragons-lair                                                        |           80 |
|  312 | drakkhen                                                            |          584 |
|  313 | dream-basketball-dunk-hoop                                          |           48 |
|  314 | dream-tv                                                            |          102 |
|  315 | drift-king-shutokou-battle-2                                        |            9 |
|  316 | dual-orb-ii                                                         |         1459 |
