|       | game_id                                                                   | soundtrack      |   num_videos |
|   132 | ace-wo-nerae                                                              | soundtrack_0002 |           20 |
|   133 | ace-wo-nerae                                                              | soundtrack_0003 |            1 |
|   134 | ace-wo-nerae                                                              | soundtrack_0004 |           21 |
|   135 | ace-wo-nerae                                                              | soundtrack_0005 |            7 |
|   136 | ace-wo-nerae                                                              | soundtrack_0006 |            5 |
|   137 | ace-wo-nerae                                                              | soundtrack_0007 |           21 |
|   138 | ace-wo-nerae                                                              | soundtrack_0008 |           21 |
|   139 | ace-wo-nerae                                                              | soundtrack_0009 |           11 |
|   140 | ace-wo-nerae                                                              | soundtrack_0010 |           11 |
|   141 | ace-wo-nerae                                                              | soundtrack_0011 |            3 |
|   142 | ace-wo-nerae                                                              | soundtrack_0012 |           21 |
|   143 | acme-animation-factory                                                    | soundtrack_0005 |           14 |
|   144 | acme-animation-factory                                                    | soundtrack_0006 |            1 |
|   145 | acme-animation-factory                                                    | soundtrack_0009 |            2 |
|   146 | acme-animation-factory                                                    | soundtrack_0010 |            7 |
|   147 | acme-animation-factory                                                    | soundtrack_0011 |           18 |
|   148 | acme-animation-factory                                                    | soundtrack_0013 |           18 |
|   149 | acme-animation-factory                                                    | soundtrack_0014 |           10 |
|   150 | acrobat-mission                                                           | soundtrack_0001 |            1 |
|   151 | acrobat-mission                                                           | soundtrack_0002 |            3 |
|   152 | acrobat-mission                                                           | soundtrack_0003 |            4 |
|   153 | acrobat-mission                                                           | soundtrack_0005 |            4 |
|   154 | acrobat-mission                                                           | soundtrack_0006 |            2 |
|   155 | acrobat-mission                                                           | soundtrack_0007 |            2 |
|   156 | acrobat-mission                                                           | soundtrack_0008 |            4 |
|   157 | acrobat-mission                                                           | soundtrack_0009 |            4 |
|   158 | acrobat-mission                                                           | soundtrack_0010 |            2 |
|   159 | acrobat-mission                                                           | soundtrack_0011 |            1 |
|   160 | acrobat-mission                                                           | soundtrack_0012 |            4 |
|   161 | acrobat-mission                                                           | soundtrack_0015 |            4 |
|   162 | acrobat-mission                                                           | soundtrack_0016 |            4 |
|   163 | acrobat-mission                                                           | soundtrack_0017 |            1 |
|   164 | acrobat-mission                                                           | soundtrack_0018 |            4 |
|   165 | acrobat-mission                                                           | soundtrack_0019 |            4 |
|   166 | acrobat-mission                                                           | soundtrack_0020 |            4 |
|   167 | action-pachio                                                             | soundtrack_0001 |            2 |
|   168 | action-pachio                                                             | soundtrack_0002 |            2 |
|   169 | action-pachio                                                             | soundtrack_0003 |            2 |
|   170 | action-pachio                                                             | soundtrack_0004 |            2 |
|   171 | action-pachio                                                             | soundtrack_0005 |            2 |
|   172 | action-pachio                                                             | soundtrack_0006 |            2 |
|   173 | action-pachio                                                             | soundtrack_0007 |            2 |
|   174 | action-pachio                                                             | soundtrack_0008 |            2 |
|   175 | action-pachio                                                             | soundtrack_0009 |            2 |
|   176 | action-pachio                                                             | soundtrack_0010 |            2 |
|   177 | action-pachio                                                             | soundtrack_0011 |            2 |
|   178 | action-pachio                                                             | soundtrack_0012 |            2 |
|   179 | action-pachio                                                             | soundtrack_0013 |            2 |
|   180 | action-pachio                                                             | soundtrack_0014 |            2 |
|   181 | action-pachio                                                             | soundtrack_0016 |            2 |
|   182 | actraiser                                                                 | soundtrack_0001 |           15 |
|   183 | actraiser                                                                 | soundtrack_0002 |           15 |
|   184 | actraiser                                                                 | soundtrack_0003 |            2 |
|   185 | actraiser                                                                 | soundtrack_0004 |           15 |
|   186 | actraiser                                                                 | soundtrack_0005 |            5 |
|   187 | actraiser                                                                 | soundtrack_0006 |           15 |
|   188 | actraiser                                                                 | soundtrack_0007 |            8 |
|   189 | actraiser                                                                 | soundtrack_0008 |           10 |
|   190 | actraiser                                                                 | soundtrack_0009 |            9 |
|   191 | actraiser                                                                 | soundtrack_0010 |            1 |
|   192 | actraiser                                                                 | soundtrack_0011 |           15 |
|   193 | actraiser                                                                 | soundtrack_0012 |           10 |
|   194 | actraiser                                                                 | soundtrack_0013 |            9 |
|   195 | actraiser                                                                 | soundtrack_0014 |            9 |
|   196 | actraiser                                                                 | soundtrack_0015 |            3 |
|   197 | actraiser                                                                 | soundtrack_0016 |           11 |
|   198 | actraiser                                                                 | soundtrack_0017 |           15 |
|   199 | actraiser                                                                 | soundtrack_0018 |            4 |
|   200 | actraiser                                                                 | soundtrack_0019 |           15 |
|   201 | actraiser-2                                                               | soundtrack_0001 |            6 |
|   202 | actraiser-2                                                               | soundtrack_0002 |            6 |
|   203 | actraiser-2                                                               | soundtrack_0003 |            6 |
|   204 | actraiser-2                                                               | soundtrack_0004 |            6 |
|   205 | actraiser-2                                                               | soundtrack_0005 |            6 |
|   206 | actraiser-2                                                               | soundtrack_0006 |            6 |
|   207 | actraiser-2                                                               | soundtrack_0007 |            6 |
|   208 | actraiser-2                                                               | soundtrack_0008 |            6 |
|   209 | actraiser-2                                                               | soundtrack_0009 |            6 |
|   210 | actraiser-2                                                               | soundtrack_0010 |            6 |
|   211 | actraiser-2                                                               | soundtrack_0011 |            6 |
|   212 | actraiser-2                                                               | soundtrack_0012 |            6 |
|   213 | actraiser-2                                                               | soundtrack_0013 |            6 |
|   214 | actraiser-2                                                               | soundtrack_0014 |            6 |
|   215 | actraiser-2                                                               | soundtrack_0015 |            6 |
|   216 | add-eye-of-the-beholder                                                   | soundtrack_0001 |           23 |
|   217 | add-eye-of-the-beholder                                                   | soundtrack_0002 |           19 |
|   218 | add-eye-of-the-beholder                                                   | soundtrack_0003 |           23 |
|   219 | add-eye-of-the-beholder                                                   | soundtrack_0004 |            5 |
|   220 | add-eye-of-the-beholder                                                   | soundtrack_0005 |           23 |
|   221 | add-eye-of-the-beholder                                                   | soundtrack_0006 |           23 |
|   222 | add-eye-of-the-beholder                                                   | soundtrack_0007 |            1 |
|   223 | add-eye-of-the-beholder                                                   | soundtrack_0008 |            6 |
|   224 | add-eye-of-the-beholder                                                   | soundtrack_0009 |           23 |
|   225 | add-eye-of-the-beholder                                                   | soundtrack_0010 |           23 |
|   226 | addams-family-the                                                         | soundtrack_0003 |            4 |
|   227 | addams-family-the                                                         | soundtrack_0004 |            4 |
|   228 | addams-family-the                                                         | soundtrack_0005 |            4 |
|   229 | addams-family-the                                                         | soundtrack_0006 |            4 |
|   230 | addams-family-the                                                         | soundtrack_0007 |            4 |
|   231 | addams-family-the                                                         | soundtrack_0010 |            1 |
|   232 | addams-family-the                                                         | soundtrack_0011 |            4 |
|   233 | addams-family-the                                                         | soundtrack_0013 |            2 |
|   234 | addams-family-the                                                         | soundtrack_0014 |            4 |
|   235 | addams-family-the                                                         | soundtrack_0017 |            4 |
|   236 | addams-family-the                                                         | soundtrack_0018 |            4 |
|   237 | addams-family-the                                                         | soundtrack_0022 |            4 |
|   238 | addams-family-the                                                         | soundtrack_0023 |            4 |
