|      | game_id                                                             |   num_videos |
|  455 | inazuma-serve-da-super-beach-volley                                 |            3 |
|  456 | incantation                                                         |           20 |
|  457 | incredible-hulk-the                                                 |           44 |
|  458 | indiana-jones-greatest-adventures                                   |           15 |
|  459 | inspector-gadget                                                    |           25 |
|  460 | international-superstar-soccer                                      |            7 |
|  461 | international-superstar-soccer-deluxe                               |           10 |
|  462 | international-tennis-tour                                           |            9 |
|  463 | ippatsu-gyakuten-keiba-keirin-kyoutei                               |            6 |
|  464 | iron-commando-kotetsu-no-senshi                                     |           74 |
|  465 | itadaki-street-2-neon-sign-ha-barairo-ni                            |            8 |
|  466 | itchy-scratchy-game-the                                             |           28 |
|  467 | itou-hatasu-rokudan-no-shougi-doujou                                |            4 |
|  468 | izzys-quest-for-the-olympic-rings                                   |           38 |
|  469 | jack-nicklaus-golf                                                  |           37 |
|  470 | jaleco-rally-big-run-the-supreme-4wd-challenge                      |           55 |
|  471 | james-pond-3-operation-starfish                                     |            8 |
|  472 | jammes                                                              |           16 |
|  473 | jammit                                                              |           51 |
|  474 | jelly-boy                                                           |           27 |
|  475 | jeopardy                                                            |            7 |
|  476 | jetsons-the-invasion-of-the-planet-pirates                          |           17 |
|  477 | jikkyou-oshaberi-parodius-forever-with-me                           |           81 |
|  478 | jikkyou-powerful-pro-yakyuu-3                                       |           18 |
|  479 | jikkyou-powerful-pro-yakyuu-94                                      |            4 |
|  480 | jim-lees-wild-cats-covert-action-teams                              |          112 |
|  481 | jim-power-the-lost-dimension-in-3d                                  |           34 |
|  482 | jimmy-connors-pro-tennis-tour                                       |           66 |
|  483 | jissen-kyoutei                                                      |            4 |
|  484 | jissen-mahjong-shinan                                               |            7 |
|  485 | jissen-pachi-slot-hisshouhou                                        |            2 |
|  486 | jissen-pachi-slot-hisshouhou-2                                      |            3 |
|  487 | jissen-pachi-slot-hisshouhou-classic                                |            2 |
|  488 | jissen-pachi-slot-hisshouhou-twin                                   |            1 |
|  489 | jissen-pachi-slot-hisshouhou-twin-2                                 |            1 |
|  490 | jissen-pachi-slot-hisshouhou-yamasa-densetsu                        |            4 |
|  491 | jissen-pachinko-hisshouhou-2                                        |            2 |
|  492 | jleague-excite-stage-95                                             |            3 |
|  493 | jleague-soccer-prime-goal                                           |           12 |
|  494 | jleague-soccer-prime-goal-2                                         |            3 |
|  495 | jleague-super-soccer-95-jikkyou-stadium                             |            4 |
|  496 | joe-mac-2-lost-in-the-tropics                                       |           21 |
|  497 | joe-mac-caveman-ninja                                               |           33 |
|  498 | john-madden-football                                                |           42 |
|  499 | john-madden-football-93-1992                                        |            1 |
|  500 | jumpin-derby                                                        |            5 |
|  501 | jungle-no-ouja-tar-chan-sekai-manyuu-dai-kakutou-no-maki            |           82 |
|  502 | jungle-strike                                                       |           49 |
|  503 | jungle-wars-2-kodai-mahou-atimos-no-nazo                            |            1 |
|  504 | jurassic-park                                                       |          104 |
|  505 | jurassic-park-part-2-the-chaos-continues                            |           74 |
|  506 | justice-league-task-force                                           |           46 |
|  507 | jutei-senki                                                         |           18 |
|  508 | jwp-joshi-pro-wres-pure-wrestle-queens                              |            6 |
|  509 | ka-blooey                                                           |            6 |
|  510 | kabuki-chou-reach-mahjong-toupuusen                                 |            2 |
|  511 | kabuki-rocks                                                        |           75 |
|  512 | kaite-tsukutte-asoberu-dezaemon                                     |           24 |
|  513 | kaizou-chounin-shubibinman-zero                                     |           17 |
|  514 | kakinoki-shougi                                                     |            4 |
|  515 | kamen-rider                                                         |           46 |
|  516 | kamen-rider-sd-shutsugeki-rider-machine                             |            3 |
|  517 | kats-run-zen-nihon-k-car-senshuken                                  |           28 |
|  518 | kawa-no-nushi-tsuri-2                                               |           17 |
|  519 | kawasaki-carribean-challenge                                        |           39 |
|  520 | kawasaki-superbike-challenge                                        |            1 |
|  521 | keeper                                                              |           12 |
|  522 | keiba-eight-special-2                                               |            4 |
