|      | game_id                                                             |   num_soundtracks |
| 1032 | shanghai-banri-no-choujou                                           |                 2 |
| 1033 | shanghai-ii-dragons-eye                                             |                 4 |
| 1034 | shanghai-iii                                                        |                11 |
| 1035 | shaq-fu                                                             |                11 |
| 1036 | shiens-revenge                                                      |                23 |
| 1037 | shigesato-itoi-no-bass-tsuri-no1                                    |                 2 |
| 1038 | shigetaka-kashiwagi-no-top-water-bassing                            |                 5 |
| 1039 | shijou-saikyou-league-serie-a-ace-striker                           |                 1 |
| 1040 | shijou-saikyou-no-quiz-ou-kettei-sen-super                          |                 2 |
| 1041 | shiki-eiyuuden-jinryuu-densetsu                                     |                18 |
| 1042 | shin-ikkaku-senkin                                                  |                 4 |
| 1043 | shin-kidou-senki-gundam-w-endless-duel                              |                11 |
| 1044 | shin-megami-tensei                                                  |                20 |
| 1045 | shin-megami-tensei-if                                               |                13 |
| 1046 | shin-megami-tensei-ii                                               |                 5 |
| 1047 | shin-momotarou-densetsu                                             |                 2 |
| 1048 | shin-naki-no-ryuu-mahjong-hishouden                                 |                 7 |
| 1049 | shin-nekketsu-kouha-kunio-tachi-no-banka                            |                30 |
| 1050 | shin-nihon-pro-wrestling-94-battlefield-in-tokyo-dome               |                 3 |
| 1051 | shin-nihon-pro-wrestling-chou-senshi-in-tokyo-dome                  |                 2 |
| 1052 | shin-sd-sengokuden-daishougun-retsuden                              |                 3 |
| 1053 | shinri-game-2-the-magical-trip                                      |                 3 |
| 1054 | shinri-game-3-the                                                   |                 2 |
| 1055 | shinri-game-the-akuma-no-kokoroji                                   |                 2 |
| 1056 | shinseiki-odysselya                                                 |                12 |
| 1057 | shinseiki-odysselya-ii                                              |                 3 |
| 1058 | shinzui-taikyoku-igo-go-sennin                                      |                 3 |
| 1059 | shiroi-ring-he-twinkle-little-star                                  |                 1 |
| 1060 | shodai-nekketsu-kouha-kunio-kun                                     |                14 |
| 1061 | shodan-morita-shougi                                                |                 1 |
| 1062 | shodankurai-nintei-shodan-pro-mahjong                               |                 2 |
| 1063 | shoot-your-load                                                     |                 1 |
| 1064 | shougi-fuurinkazan                                                  |                 1 |
| 1065 | shounen-ashibe-goma-chan-no-yuuenchi-daibouken                      |                 8 |
| 1066 | shounen-ninja-sasuke                                                |                23 |
| 1067 | shounin-yo-taishi-o-idake                                           |                 4 |
| 1068 | sid-meiers-civilization                                             |                 4 |
| 1069 | side-pocket                                                         |                14 |
| 1070 | silva-saga-ii                                                       |                 9 |
| 1071 | simant                                                              |                10 |
| 1072 | simcity                                                             |                18 |
| 1073 | simearth-the-living-planet                                          |                12 |
| 1074 | simpsons-the-barts-nightmare                                        |                11 |
| 1075 | skipp-and-friends                                                   |                 9 |
| 1076 | skuljagger-revolt-of-the-westicans                                  |                 8 |
| 1077 | skyblazer                                                           |                18 |
| 1078 | slam-dunk-2-ih-yosen-kanzenban                                      |                 3 |
| 1079 | slam-dunk-sd-heat-up                                                |                 8 |
| 1080 | slam-dunk-yonkyo-taiketsu                                           |                 3 |
| 1081 | slayers                                                             |                40 |
| 1082 | small-soldiers                                                      |                 7 |
| 1083 | smartball                                                           |                16 |
| 1084 | smurfs-2-the                                                        |                20 |
| 1085 | smurfs-the                                                          |                17 |
| 1086 | snes-burn-in-test-cart                                              |                 2 |
| 1087 | snoopy-concert                                                      |                27 |
| 1088 | snow-white-in-happily-ever-after                                    |                 7 |
| 1089 | soldiers-of-fortune                                                 |                27 |
| 1090 | solid-runner                                                        |                21 |
| 1091 | song-master                                                         |                14 |
| 1092 | sonic-blast-man                                                     |                10 |
| 1093 | sonic-blast-man-ii                                                  |                 9 |
| 1094 | soreyuke-ebisumaru-karakuri-meiro-kieta-goemon-no-nazo              |                 8 |
| 1095 | sos                                                                 |                10 |
| 1096 | sos-sink-or-swim                                                    |                 5 |
| 1097 | sotsugyou-bangai-hen-nee-mahjong-shiyo                              |                 4 |
| 1098 | sougou-kakutougi-astral-bout                                        |                 8 |
| 1099 | sougou-kakutougi-astral-bout-2-the-total-fighters                   |                 5 |
| 1100 | sougou-kakutougi-rings-astral-bout-3                                |                 4 |
| 1101 | soukou-kihei-votoms-the-battling-road                               |                10 |
| 1102 | soul-blade                                                          |                 6 |
| 1103 | soul-blazer                                                         |                16 |
| 1104 | soul-sword                                                          |                 1 |
| 1105 | sound-novel-tsukuru                                                 |                 1 |
| 1106 | space-ace                                                           |                 8 |
| 1107 | space-football-one-on-one                                           |                 7 |
| 1108 | space-invaders                                                      |                 2 |
| 1109 | space-megaforce                                                     |                14 |
| 1110 | spankys-quest                                                       |                16 |
| 1111 | spark-world                                                         |                10 |
| 1112 | sparkster                                                           |                15 |
| 1113 | spawn-the-video-game                                                |                22 |
| 1114 | special-tee-shot                                                    |                 8 |
| 1115 | spectre                                                             |                 2 |
| 1116 | speed-racer-in-my-most-dangerous-adventures                         |                11 |
| 1117 | speedy-gonzalez-in-los-gatos-banditos                               |                17 |
| 1118 | spellcraft                                                          |                 4 |
| 1119 | spider-man                                                          |                11 |
| 1120 | spider-man-and-the-x-men-in-arcades-revenge                         |                 9 |
| 1121 | spider-man-lethal-foes                                              |                16 |
| 1122 | spider-man-venom-maximum-carnage                                    |                 5 |
| 1123 | spider-man-venom-separation-anxiety                                 |                 8 |
| 1124 | spindizzy-worlds                                                    |                12 |
| 1125 | spirou                                                              |                14 |
| 1126 | sporting-news-power-baseball-the                                    |                 7 |
| 1127 | sports-illustrated-championship-football-baseball                   |                 2 |
| 1128 | spriggan-powered                                                    |                16 |
| 1129 | st-andrews-eikou-to-rekishi-no-old-course                           |                14 |
| 1130 | st-giga-10gatsu-gou                                                 |                 2 |
| 1131 | star-fox                                                            |                42 |
| 1132 | star-fox-2                                                          |                41 |
| 1133 | star-ocean                                                          |                13 |
| 1134 | star-trek-deep-space-nine-the-crossroads-of-time                    |                14 |
| 1135 | star-trek-starfleet-academy-starship-bridge-simulator               |                 6 |
| 1136 | star-trek-the-next-generation-futures-past                          |                11 |
| 1137 | stargate                                                            |                 9 |
| 1138 | stealth                                                             |                10 |
| 1139 | sterling-sharpes-end-2-end                                          |                 3 |
| 1140 | steven-seagal-is-the-final-option                                   |                 3 |
| 1141 | stone-protectors                                                    |                48 |
| 1142 | street-combat                                                       |                11 |
| 1143 | street-fighter-alpha-2                                              |                19 |
| 1144 | street-fighter-ii                                                   |                25 |
| 1145 | street-fighter-ii-turbo                                             |                27 |
| 1146 | street-hockey-95                                                    |                10 |
| 1147 | street-racer                                                        |                12 |
| 1148 | strike-gunner-stg                                                   |                 8 |
| 1149 | stunt-race-fx                                                       |                16 |
| 1150 | sufami-turbo-bios                                                   |                 1 |
| 1151 | sugoi-hebereke                                                      |                 6 |
| 1152 | sunset-riders                                                       |                10 |
| 1153 | supapoon                                                            |                 4 |
| 1154 | supapoon-dx                                                         |                11 |
| 1155 | super-adventure-island                                              |                13 |
| 1156 | super-adventure-island-ii                                           |                31 |
| 1157 | super-air-diver-2                                                   |                 6 |
| 1158 | super-alfred-chicken                                                |                 7 |
| 1159 | super-aquatic-games-starring-the-aquabats-the                       |                 4 |
| 1160 | super-back-to-the-future-ii                                         |                12 |
| 1161 | super-baseball-2020                                                 |                 9 |
| 1162 | super-baseball-simulator-1000                                       |                10 |
| 1163 | super-bases-loaded                                                  |                 9 |
| 1164 | super-bases-loaded-2                                                |                 7 |
| 1165 | super-bases-loaded-3-license-to-steal                               |                21 |
| 1166 | super-batter-up                                                     |                14 |
| 1167 | super-battleship                                                    |                 5 |
| 1168 | super-battletank-2                                                  |                 5 |
| 1169 | super-big-2                                                         |                 9 |
| 1170 | super-bikkuriman                                                    |                 8 |
| 1171 | super-black-bass                                                    |                 4 |
| 1172 | super-black-bass-3                                                  |                 3 |
| 1173 | super-bomberman                                                     |                 4 |
| 1174 | super-bomberman-2                                                   |                14 |
| 1175 | super-bomberman-3                                                   |                17 |
| 1176 | super-bomberman-4                                                   |                14 |
| 1177 | super-bomberman-5                                                   |                16 |
| 1178 | super-bomberman-panic-bomber-w                                      |                 4 |
| 1179 | super-bombliss                                                      |                 4 |
| 1180 | super-bonk                                                          |                24 |
| 1181 | super-bowling                                                       |                 7 |
| 1182 | super-buster-bros                                                   |                22 |
| 1183 | super-caesars-palace                                                |                 2 |
| 1184 | super-casino-2                                                      |                 8 |
| 1185 | super-castlevania-iv                                                |                31 |
| 1186 | super-chase-hq                                                      |                13 |
| 1187 | super-conflict-the-mideast                                          |                 3 |
| 1188 | super-dany                                                          |                 7 |
| 1189 | super-double-dragon                                                 |                16 |
| 1190 | super-double-yakuman                                                |                 3 |
| 1191 | super-double-yakuman-ii                                             |                 1 |
| 1192 | super-drift-out                                                     |                 8 |
| 1193 | super-dunk-star                                                     |                 3 |
| 1194 | super-f1-circus                                                     |                 5 |
| 1195 | super-f1-circus-2                                                   |                 3 |
| 1196 | super-f1-circus-3                                                   |                 4 |
| 1197 | super-f1-circus-gaiden                                              |                 6 |
| 1198 | super-famicom-wars                                                  |                13 |
| 1199 | super-family-circuit                                                |                 4 |
| 1200 | super-family-gerende                                                |                 2 |
| 1201 | super-family-tennis                                                 |                 8 |
| 1202 | super-famista-2                                                     |                 5 |
| 1203 | super-final-match-tennis                                            |                 2 |
| 1204 | super-fire-pro-wrestling                                            |                 6 |
| 1205 | super-fire-pro-wrestling-2                                          |                 4 |
| 1206 | super-fire-pro-wrestling-3-final-bout                               |                 7 |
| 1207 | super-fire-pro-wrestling-queens-special                             |                 5 |
| 1208 | super-fire-pro-wrestling-special                                    |                 8 |
| 1209 | super-fire-pro-wrestling-x                                          |                29 |
| 1210 | super-formation-soccer-94-world-cup-final-data                      |                17 |
| 1211 | super-formation-soccer-95-della-serie-a                             |                 3 |
| 1212 | super-formation-soccer-96-world-club-edition                        |                 4 |
| 1213 | super-formation-soccer-ii                                           |                25 |
| 1214 | super-gameboy                                                       |                 1 |
| 1215 | super-ghouls-n-ghosts                                               |                 2 |
| 1216 | super-godzilla                                                      |                18 |
| 1217 | super-gomoku-narabe-renju                                           |                 3 |
| 1218 | super-gussun-oyoyo                                                  |                 8 |
| 1219 | super-gussun-oyoyo-2                                                |                13 |
| 1220 | super-hanafuda                                                      |                 3 |
| 1221 | super-high-impact                                                   |                 9 |
| 1222 | super-honmei-g1-seiha                                               |                 2 |
| 1223 | super-indy-champ                                                    |                 4 |
| 1224 | super-international-cricket                                         |                 2 |
| 1225 | super-james-pond                                                    |                 7 |
| 1226 | super-james-pond-2                                                  |                 7 |
| 1227 | super-kokou-yakyuu-ichikyuu-jikkon                                  |                 2 |
| 1228 | super-kyukyoku-harikiri-stadium                                     |                 3 |
| 1229 | super-loopz                                                         |                 5 |
| 1230 | super-mad-champ                                                     |                 1 |
| 1231 | super-mahjong                                                       |                 7 |
| 1232 | super-mahjong-2-honkaku-4-nin-uchi                                  |                 5 |
| 1233 | super-mahjong-3-karakuchi                                           |                 4 |
| 1234 | super-mahjong-taikai                                                |                31 |
| 1235 | super-mario-all-stars                                               |                13 |
| 1236 | super-mario-kart                                                    |                31 |
| 1237 | super-mario-rpg-the-legend-of-the-seven-stars                       |                32 |
| 1238 | super-mario-world                                                   |                43 |
| 1239 | super-mario-world-2-yoshis-island                                   |                23 |
| 1240 | super-metroid                                                       |                29 |
| 1241 | super-momotarou-dentetsu-dx                                         |                 4 |
| 1242 | super-morph                                                         |                 4 |
| 1243 | super-naxat-open-golf-de-shoubu-da-dorabocchan                      |                 4 |
| 1244 | super-nazo-puyo-ruru-no-ruu                                         |                19 |
| 1245 | super-nazo-puyo-tsuu-ruru-no-tetsuwan-hanjyou-ki                    |                 1 |
| 1246 | super-nes-super-scope-6                                             |                20 |
| 1247 | super-nichibutsu-mahjong                                            |                 5 |
| 1248 | super-nichibutsu-mahjong-2-zenkoku-seiha-hen                        |                 8 |
| 1249 | super-nichibutsu-mahjong-3-yoshimoto-gekijou-hen                    |                 6 |
| 1250 | super-nichibutsu-mahjong-4-kiso-kenkyu-hen                          |                 4 |
| 1251 | super-ninja-boy                                                     |                35 |
| 1252 | super-ninja-kun                                                     |                13 |
| 1253 | super-nova                                                          |                14 |
| 1254 | super-off-road                                                      |                13 |
| 1255 | super-off-road-the-baja                                             |                 6 |
| 1256 | super-oozumou-nessen-ou-ichiban                                     |                 3 |
| 1257 | super-pachinko                                                      |                 5 |
| 1258 | super-pachinko-taisen                                               |                 3 |
| 1259 | super-pinball-behind-the-mask                                       |                 8 |
| 1260 | super-pinball-ii-the-amazing-odyssey                                |                13 |
| 1261 | super-play-action-football                                          |                 3 |
| 1262 | super-power-league                                                  |                 1 |
| 1263 | super-power-league-2                                                |                 3 |
| 1264 | super-power-league-3                                                |                 3 |
| 1265 | super-power-league-4                                                |                 1 |
| 1266 | super-professional-baseball-2                                       |                 2 |
| 1267 | super-punch-out                                                     |                23 |
| 1268 | super-putty                                                         |                 7 |
| 1269 | super-puyo-puyo-tsuu                                                |                 9 |
| 1270 | super-puyo-puyo-tsuu-remix                                          |                10 |
| 1271 | super-r-type                                                        |                 8 |
| 1272 | super-rbi-baseball                                                  |                10 |
| 1273 | super-real-mahjong-piv                                              |                 2 |
| 1274 | super-real-mahjong-pv-paradise-all-star-4-nin-uchi                  |                 4 |
| 1275 | super-robot-taisen-3                                                |                14 |
| 1276 | super-robot-taisen-4                                                |                 4 |
| 1277 | super-robot-taisen-ex                                               |                 2 |
| 1278 | super-robot-taisen-gaiden-masoukishin-the-lord-of-elemental         |                14 |
| 1279 | super-sangokushi                                                    |                 3 |
| 1280 | super-shougi                                                        |                 6 |
| 1281 | super-shougi-2                                                      |                 3 |
| 1282 | super-shougi-3-kitaihei                                             |                14 |
| 1283 | super-slam-dunk                                                     |                 1 |
| 1284 | super-slap-shot                                                     |                 4 |
| 1285 | super-smash-tv                                                      |                 5 |
| 1286 | super-soccer                                                        |                21 |
| 1287 | super-soccer-champ                                                  |                 4 |
| 1288 | super-solitaire                                                     |                 2 |
| 1289 | super-soukoban                                                      |                 8 |
| 1290 | super-star-wars                                                     |                11 |
| 1291 | super-star-wars-2-the-empire-strikes-back                           |                13 |
| 1292 | super-star-wars-3-return-of-the-jedi                                |                14 |
| 1293 | super-street-fighter-ii-the-new-challengers                         |                71 |
| 1294 | super-strike-eagle                                                  |                 4 |
| 1295 | super-syobo-syobo-cg-collection                                     |                 1 |
| 1296 | super-tekkyuu-fight                                                 |                16 |
| 1297 | super-tennis                                                        |                 6 |
| 1298 | super-tetris-2-bombliss                                             |                 3 |
| 1299 | super-tetris-2-bombliss-limited-edition                             |                 3 |
| 1300 | super-tetris-3                                                      |                 3 |
| 1301 | super-troll-islands                                                 |                 5 |
| 1302 | super-trump-collection                                              |                 3 |
| 1303 | super-tsume-shougi-1000                                             |                 1 |
| 1304 | super-turrican                                                      |                15 |
| 1305 | super-turrican-2                                                    |                30 |
| 1306 | super-ultra-baseball-2                                              |                 4 |
| 1307 | super-uno                                                           |                 6 |
| 1308 | super-valis-4                                                       |                12 |
| 1309 | super-variable-geo                                                  |                13 |
| 1310 | super-wagyan-land                                                   |                14 |
| 1311 | super-wagyan-land-2                                                 |                10 |
| 1312 | super-widget                                                        |                13 |
| 1313 | super-wild-card-dx-v1122                                            |                 1 |
| 1314 | super-wrestle-angels                                                |                 3 |
| 1315 | super-zugan-2-tsukanpo-fighter                                      |                 3 |
| 1316 | super-zugan-hakotenjou-kara-no-shoutai                              |                 4 |
| 1317 | sutobasu-yarou-show-3-on-3-basketball                               |                 5 |
| 1318 | sutte-hakkun                                                        |                10 |
| 1319 | suzuka-8-hours                                                      |                 1 |
| 1320 | swat-kats-the-radical-squadron                                      |                12 |
| 1321 | sword-world-sfc                                                     |                14 |
| 1322 | sword-world-sfc-2-inishie-no-kyojin-densetsu                        |                 2 |
| 1323 | syndicate                                                           |                 2 |
| 1324 | syvalion                                                            |                11 |
| 1325 | t2-the-arcade-game                                                  |                 7 |
| 1326 | table-game-dai-shuugo-shogi-mahjong-hanafuda                        |                 3 |
| 1327 | tactical-soccer                                                     |                 2 |
| 1328 | tactics-ogre-let-us-cling-together                                  |                 3 |
| 1329 | tadaima-yuusha-boshuuchuu-okawari                                   |                 7 |
| 1330 | taekwon-do                                                          |                22 |
| 1331 | taikou-risshiden                                                    |                 1 |
| 1332 | taikyoku-igo-idaten                                                 |                 2 |
| 1333 | tales-of-phantasia                                                  |                44 |
| 1334 | tamagocchi-town                                                     |                 1 |
| 1335 | tarot-mystery                                                       |                 1 |
| 1336 | taz-mania                                                           |                11 |
| 1337 | tecmo-secret-of-the-stars                                           |                34 |
| 1338 | tecmo-super-baseball                                                |                12 |
| 1339 | tecmo-super-bowl                                                    |                 6 |
| 1340 | tecmo-super-nba-basketball                                          |                 8 |
| 1341 | teenage-mutant-ninja-turtles-4-turtles-in-time                      |                 4 |
| 1342 | teenage-mutant-ninja-turtles-tournament-fighters                    |                20 |
| 1343 | tekichuu-keiba-juku                                                 |                 1 |
| 1344 | tenchi-muyou-game-hen                                               |                22 |
| 1345 | tengai-makyou-zero                                                  |                33 |
| 1346 | tenryuu-genichirou-no-pro-wres-revolution                           |                 1 |
| 1347 | tenshi-no-uta-shiroki-tsubasa-no-inori                              |                 5 |
| 1348 | terminator-2-judgment-day                                           |                 5 |
| 1349 | terranigma                                                          |                36 |
| 1350 | tetris-2                                                            |                13 |
| 1351 | tetris-attack                                                       |                38 |
| 1352 | tetris-battle-gaiden                                                |                 6 |
| 1353 | tetris-dr-mario                                                     |                 3 |
| 1354 | tetsuwan-atom                                                       |                11 |
| 1355 | theme-park                                                          |                10 |
| 1356 | thomas-the-tank-engine-friends                                      |                21 |
| 1357 | thoroughbred-breeder-ii                                             |                 3 |
| 1358 | thoroughbred-breeder-iii                                            |                 3 |
| 1359 | thunder-spirits                                                     |                18 |
| 1360 | thunderbirds-kokusai-kyuujotai-shutsudou-seyo                       |                 4 |
| 1361 | tick-the                                                            |                 8 |
| 1362 | time-cop                                                            |                 8 |
| 1363 | time-trax                                                           |                 6 |
| 1364 | timeslip                                                            |                 9 |
| 1365 | timon-and-pumbaas-jungle-games                                      |                 6 |
| 1366 | tin-star                                                            |                 9 |
| 1367 | tinhead                                                             |                 5 |
| 1368 | tintin-in-tibet                                                     |                27 |
| 1369 | tintin-prisoners-of-the-sun                                         |                28 |
| 1370 | tiny-toon-adventures-buster-busts-loose                             |                21 |
| 1371 | tiny-toon-adventures-wacky-sports-challenge                         |                22 |
| 1372 | tko-super-championship-boxing                                       |                 6 |
| 1373 | tokimeki-memorial-densetsu-no-ki-no-shita-de                        |                10 |
| 1374 | tokoros-mahjong                                                     |                 4 |
| 1375 | tom-and-jerry                                                       |                 6 |
| 1376 | tommy-moes-winter-extreme-[val-d-isere-championship]                |                 3 |
| 1377 | tony-meolas-sidekicks-soccer                                        |                 3 |
| 1378 | top-gear                                                            |                 7 |
| 1379 | top-gear-2                                                          |                 5 |
| 1380 | top-gear-3000                                                       |                 7 |
| 1381 | top-management-ii                                                   |                 3 |
| 1382 | total-carnage                                                       |                 7 |
| 1383 | total-football                                                      |                 4 |
| 1384 | tottemo-lucky-man-lucky-cookie-roulette-de-totsugeki                |                21 |
| 1385 | touge-densetsu-saisoku-battle                                       |                 5 |
| 1386 | toy-story                                                           |                18 |
| 1387 | toy-story-1996                                                      |                 3 |
| 1388 | toys                                                                |                 7 |
| 1389 | traverse-starlight-prairie                                          |                17 |
| 1390 | treasure-conflix                                                    |                 9 |
| 1391 | treasure-hunter-g                                                   |                60 |
| 1392 | trinea                                                              |                 5 |
| 1393 | troddlers                                                           |                 8 |
| 1394 | troy-aikman-nfl-football                                            |                 6 |
| 1395 | true-golf-classics-waialae-country-club                             |                 1 |
| 1396 | true-lies                                                           |                11 |
| 1397 | tsukikomori                                                         |                 3 |
| 1398 | tsuri-taro                                                          |                 3 |
| 1399 | tsuyoshi-shikkarai-shinasai-taisen-puzzle-dama                      |                 2 |
| 1400 | tuff-e-nuff                                                         |                15 |
| 1401 | turn-and-burn-no-fly-zone                                           |                10 |
| 1402 | twinbee-rainbow-bell-adventure                                      |                14 |
| 1403 | twisted-tales-of-spike-mcfang-the                                   |                28 |
| 1404 | uchuu-no-kishi-tekkaman-blade                                       |                 9 |
| 1405 | uchuu-race-astro-go-go                                              |                17 |
| 1406 | ufo-kamen-yakisoban-ketoraa-no-kuroi-inbou                          |                15 |
| 1407 | ultima-kyouryuu-teikoku-the-savage-empire                           |                 1 |
| 1408 | ultima-runes-of-virtue-ii                                           |                20 |
| 1409 | ultima-the-false-prophet                                            |                12 |
| 1410 | ultima-vii-the-black-gate                                           |                 6 |
| 1411 | ultimate-fighter                                                    |                16 |
| 1412 | ultra-baseball-jitsumei-ban                                         |                 3 |
| 1413 | ultra-baseball-jitsumei-ban-2                                       |                 7 |
| 1414 | ultra-baseball-jitsumei-ban-3                                       |                 5 |
| 1415 | ultra-league-moero-soccer-daisessen                                 |                 8 |
| 1416 | ultra-seven                                                         |                23 |
| 1417 | ultraman                                                            |                 3 |
| 1418 | umihara-kawase                                                      |                 6 |
| 1419 | umitsuri-meijin-suzuki-hen                                          |                 3 |
| 1420 | un-squadron                                                         |                17 |
| 1421 | uncharted-waters                                                    |                13 |
| 1422 | uncharted-waters-new-horizons                                       |                 8 |
| 1423 | undake-30-same-game-mario-version                                   |                 1 |
| 1424 | undercover-cops                                                     |                11 |
| 1425 | uniracers                                                           |                10 |
| 1426 | universal-soldier                                                   |                15 |
| 1427 | untitled-nfl-football-game                                          |                 1 |
| 1428 | untouchables-the                                                    |                 9 |
| 1429 | urban-strike                                                        |                14 |
| 1430 | ushio-to-tora                                                       |                17 |
| 1431 | utopia-the-creation-of-a-nation                                     |                 3 |
| 1432 | vegas-stakes                                                        |                10 |
| 1433 | verne-world                                                         |                35 |
| 1434 | virtual-bart                                                        |                14 |
| 1435 | virtual-soccer                                                      |                25 |
| 1436 | vortex                                                              |                14 |
| 1437 | vs-collection                                                       |                 2 |
| 1438 | wagyan-paradise                                                     |                28 |
| 1439 | wakataka-oozumou-yume-no-kyoudai-taiketsu                           |                 2 |
| 1440 | waku-waku-ski-wonder-shoot                                          |                 2 |
| 1441 | wally-wo-sagase-ehon-no-kuni-no-daibouken                           |                19 |
| 1442 | war-2410                                                            |                 6 |
| 1443 | war-3010-the-revolution                                             |                 3 |
| 1444 | waratte-iitomo-tamorinpic                                           |                 5 |
| 1445 | warlock                                                             |                23 |
| 1446 | warpspeed                                                           |                 8 |
| 1447 | waterworld                                                          |                12 |
| 1448 | wayne-gretzky-and-the-nhlpa-all-stars                               |                12 |
| 1449 | wcw-superbrawl-wrestling                                            |                 2 |
| 1450 | weaponlord                                                          |                12 |
| 1451 | wheel-of-fortune-deluxe-edition                                     |                 1 |
| 1452 | whizz                                                               |                 7 |
| 1453 | wicked-18                                                           |                 5 |
| 1454 | wild-guns                                                           |                12 |
| 1455 | wildsnake                                                           |                 7 |
| 1456 | wing-commander                                                      |                25 |
| 1457 | winning-post                                                        |                 2 |
| 1458 | winning-post-2                                                      |                 2 |
| 1459 | winter-gold                                                         |                13 |
| 1460 | winter-olympic-games-lillehammer-94                                 |                13 |
| 1461 | wizap-ankoku-no-ou                                                  |                 2 |
| 1462 | wizard-of-oz-the                                                    |                12 |
| 1463 | wizardry-gaiden-iv-throb-of-the-demons-heart                        |                10 |
| 1464 | wizardry-v-heart-of-the-maelstrom                                   |                22 |
| 1465 | wizardry-vi-bane-of-the-cosmic-forge                                |                27 |
| 1466 | wolfchild                                                           |                 1 |
| 1467 | wolverine-adamantium-rage                                           |                20 |
| 1468 | wonder-project-j-kikai-no-shounen-pino                              |                10 |
| 1469 | wordtris                                                            |                10 |
| 1470 | world-class-rugby                                                   |                 1 |
| 1471 | world-cup-98                                                        |                 6 |
| 1472 | world-cup-usa-94                                                    |                 3 |
| 1473 | world-heroes                                                        |                13 |
| 1474 | world-heroes-2                                                      |                 9 |
| 1475 | world-league-soccer                                                 |                 9 |
| 1476 | world-masters-golf                                                  |                 3 |
| 1477 | world-of-manga-ii                                                   |                 4 |
| 1478 | worms                                                               |                 1 |
| 1479 | wrecking-crew-98                                                    |                 9 |
| 1480 | wwf-raw                                                             |                19 |
| 1481 | wwf-royal-rumble                                                    |                13 |
| 1482 | wwf-super-wrestlemania                                              |                10 |
| 1483 | x-kaliber-2097                                                      |                 8 |
| 1484 | x-men-mutant-apocalypse                                             |                20 |
| 1485 | x-men-vs-street-fighter                                             |                 1 |
| 1486 | x-zone                                                              |                11 |
| 1487 | xak-the-art-of-visual-stage                                         |                21 |
| 1488 | xardion                                                             |                14 |
| 1489 | xband-modem                                                         |                 3 |
| 1490 | yadamon-wonderland-dreams                                           |                14 |
| 1491 | yakouchuu                                                           |                 1 |
| 1492 | yamyam                                                              |                 8 |
| 1493 | yoshi-no-kuruppon-oven-de-cookie                                    |                 6 |
| 1494 | yoshis-cookie                                                       |                 8 |
| 1495 | yoshis-safari                                                       |                22 |
| 1496 | youchien-senki-madara                                               |                 2 |
| 1497 | young-merlin                                                        |                13 |
| 1498 | ys-iii-wanderers-from-ys                                            |                33 |
| 1499 | ys-iv-mask-of-the-sun                                               |                35 |
| 1500 | ys-v-ushinawareta-sunano-miyako-kefin                               |                23 |
| 1501 | yume-maboroshi-no-gotoku                                            |                 4 |
| 1502 | yume-meikyuu-kigurumi-daibouken                                     |                 4 |
| 1503 | yuu-yu-no-quiz-de-go-go                                             |                 2 |
| 1504 | yuu-yuu-hakusho-2-kakutou-no-sho                                    |                20 |
| 1505 | yuu-yuu-hakusho-final-makai-saikyou-retsuden                        |                11 |
| 1506 | yuu-yuu-hakusho-tokubetsu-hen                                       |                 9 |
| 1507 | yuujin-janjuu-gakuen                                                |                 3 |
| 1508 | yuujin-no-furi-furi-girls                                           |                12 |
| 1509 | zakuro-no-aji                                                       |                14 |
| 1510 | zan-ii-spirits                                                      |                14 |
| 1511 | zan-iii-spirits                                                     |                 3 |
| 1512 | zen-nihon-pro-wrestling                                             |                 2 |
| 1513 | zen-nihon-pro-wrestling-2-34-budoukan                               |                 2 |
| 1514 | zen-nihon-pro-wrestling-fight-da-pon                                |                 8 |
| 1515 | zenkoku-juudan-ultra-shinri-game                                    |                 3 |
| 1516 | zenkoku-koukou-soccer                                               |                 7 |
| 1517 | zenkoku-koukou-soccer-2                                             |                 1 |
| 1518 | zenkoku-koukou-soccer-senshuken-96                                  |                11 |
| 1519 | zero-the-kamikaze-squirrel                                          |                18 |
| 1520 | zero4-champ-rr                                                      |                 3 |
| 1521 | zico-soccer                                                         |                 3 |
| 1522 | zig-zag-cat-ostrich-club-mo-oosawagi-da                             |                 1 |
| 1523 | zombies-ate-my-neighbors                                            |                10 |
| 1524 | zone                                                                |                 1 |
| 1525 | zool-ninja-of-the-nth-dimension                                     |                 7 |
| 1526 | zoop                                                                |                11 |
| 1527 | zootto-mahjong                                                      |                 7 |
